ProductID,Org,Des,Flight1,Flight2,Flight3,Fare,Total_Demand
P005097,EGX,BMX,AA0661EGXTFB,BA2086TFBBMX,.,287.0,0.0
P005098,EGX,BMX,AA0661EGXTFB,BA2086TFBBMX,.,415.0,0.0
P005099,EGX,BMX,AA0661EGXTFB,BA2086TFBBMX,.,197.0,0.0
P005100,EGX,BMX,AA0661EGXTFB,BA2086TFBBMX,.,433.441,0.0
P005101,EGX,BMX,AA0661EGXTFB,BA2086TFBBMX,.,137.0,22.79712249483576
P005102,EGX,BMX,AA0661EGXTFB,BA2086TFBBMX,.,234.0,11.321858241783838
P005103,EGX,BMX,AA0661EGXTFB,BA2086TFBBMX,.,95.0,0.0
P005104,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,546.0,0.0
P005105,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,282.0,0.0
P005106,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,440.0,0.0
P005107,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,293.0,21.220274861506358
P005108,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,358.0,14.94832441717602
P005109,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,447.0,5.14702694784956
P005110,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,139.0,13.71612063960135
P005111,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,551.0,4.733869837034019
P005112,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,284.0,0.0
P005113,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,310.0,13.312189972129016
P005114,EGX,BOD,AA0661EGXTFB,AA0095TFBBOD,.,324.0,5.854708452270321
P005115,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,546.0,0.0
P005116,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,282.0,17.17270534724692
P005117,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,440.0,0.0
P005118,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,293.0,19.42770408932506
P005119,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,358.0,12.256206869356
P005120,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,447.0,0.0
P005121,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,139.0,8.103365377794486
P005122,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,551.0,0.0
P005123,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,284.0,22.832053009213684
P005124,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,310.0,0.0
P005125,EGX,BOD,AA0661EGXTFB,AA0107TFBBOD,.,324.0,0.0
P005126,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,546.0,0.0
P005127,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,282.0,18.32884143370712
P005128,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,440.0,0.0
P005129,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,293.0,19.812446755414552
P005130,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,358.0,12.43892053820039
P005131,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,447.0,0.0
P005132,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,139.0,8.20791163601249
P005133,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,551.0,0.0
P005134,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,284.0,22.832053009213684
P005135,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,310.0,11.5369000647708
P005136,EGX,BOD,AA0661EGXTFB,AA0109TFBBOD,.,324.0,1.28
P005137,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,546.0,0.0
P005138,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,282.0,0.0
P005139,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,440.0,0.0
P005140,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,293.0,19.959801088836485
P005141,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,358.0,0.0
P005142,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,447.0,0.0
P005143,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,139.0,0.61
P005144,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,551.0,0.0
P005145,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,284.0,22.832053009213684
P005146,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,310.0,11.762446463447484
P005147,EGX,BOD,AA0663EGXTFB,AA0121TFBBOD,.,324.0,0.0
P005148,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,546.0,0.0
P005149,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,282.0,17.37524964581235
P005150,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,440.0,0.0
P005151,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,293.0,20.198392130715032
P005152,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,358.0,13.600424466686343
P005153,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,447.0,4.890335525826216
P005154,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,139.0,0.0
P005155,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,551.0,0.8
P005156,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,284.0,22.94789861648848
P005157,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,310.0,11.42589465277152
P005158,EGX,BOD,AA0663EGXTFB,AA0731TFBBOD,.,324.0,1.22
P005159,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,546.0,0.0
P005160,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,282.0,17.223238670080082
P005161,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,440.0,0.0
P005162,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,293.0,19.34113453840477
P005163,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,358.0,12.035356972877514
P005164,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,447.0,0.0
P005165,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,139.0,0.0
P005166,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,551.0,0.0
P005167,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,284.0,22.883250823497647
P005168,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,310.0,11.358380800958289
P005169,EGX,BOD,AA0665EGXTFB,AA0087TFBBOD,.,324.0,1.05
P005170,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,546.0,0.0
P005171,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,282.0,17.223238670080082
P005172,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,440.0,0.0
P005173,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,293.0,20.194356236561894
P005174,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,358.0,12.031642546318915
P005175,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,447.0,0.0
P005176,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,139.0,7.973083855446637
P005177,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,551.0,0.0
P005178,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,284.0,22.854395178153208
P005179,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,310.0,11.328466541783136
P005180,EGX,BOD,AA0665EGXTFB,AA0089TFBBOD,.,324.0,0.72
P005181,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,687.237,0.0
P005182,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,346.73,0.0
P005183,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,602.18,0.0
P005184,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,566.0,0.0
P005185,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,120.0,28.99329528249452
P005186,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,638.359,0.0
P005187,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,276.0,0.0
P005188,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,856.071,0.0
P005189,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,314.405,0.0
P005190,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,472.0,0.0
P005191,EGX,CSX,AA0665EGXTFB,AA0123TFBGBJ,AA0051GBJCSX,412.0,0.0
P005192,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,584.0,0.0
P005193,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,326.0,17.169567455512695
P005194,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,432.0,0.0
P005195,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,340.0,19.442245479561493
P005196,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,426.0,12.19037286050407
P005197,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,572.0,0.71
P005198,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,140.0,0.0
P005199,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,520.0,0.0
P005200,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,380.0,22.803457268118137
P005201,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,419.0,2.81
P005202,EGX,GBJ,AA0661EGXTFB,AA0129TFBGBJ,.,427.0,0.6799999999999999
P005203,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,584.0,0.0
P005204,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,326.0,17.371959793881004
P005205,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,432.0,0.0
P005206,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,340.0,0.0
P005207,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,426.0,0.0
P005208,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,572.0,0.0
P005209,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,140.0,0.0
P005210,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,520.0,0.0
P005211,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,380.0,0.0
P005212,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,419.0,11.42589465277152
P005213,EGX,GBJ,AA0663EGXTFB,AA0125TFBGBJ,.,427.0,0.33
P005214,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,584.0,0.0
P005215,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,326.0,17.17270534724692
P005216,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,432.0,0.0
P005217,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,340.0,19.98726302012048
P005218,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,426.0,12.031642546318915
P005219,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,572.0,0.0
P005220,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,140.0,0.0
P005221,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,520.0,0.0
P005222,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,380.0,22.803457268118137
P005223,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,419.0,11.32516060559097
P005224,EGX,GBJ,AA0665EGXTFB,AA0087TFBBOD,AA0187BODGBJ,427.0,0.0
P005225,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,584.0,0.0
P005226,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,326.0,17.169567455512695
P005227,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,432.0,5.607987372473255
P005228,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,340.0,19.570861728567767
P005229,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,426.0,12.031642546318915
P005230,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,572.0,0.0
P005231,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,140.0,7.976724018479175
P005232,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,520.0,0.0
P005233,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,380.0,22.80028898012175
P005234,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,419.0,11.32516060559097
P005235,EGX,GBJ,AA0665EGXTFB,AA0099TFBBOD,AA0051BODGBJ,427.0,0.0
P005236,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,584.0,0.0
P005237,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,326.0,17.17270534724692
P005238,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,432.0,0.0
P005239,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,340.0,19.308970896031116
P005240,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,426.0,12.031642546318915
P005241,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,572.0,0.0
P005242,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,140.0,8.122460264297478
P005243,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,520.0,0.0
P005244,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,380.0,22.803457268118137
P005245,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,419.0,11.32516060559097
P005246,EGX,GBJ,AA0665EGXTFB,AA0123TFBGBJ,.,427.0,5.517320532640111
P005247,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,361.0,0.0
P005248,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,158.0,0.06
P005249,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,308.0,0.0
P005250,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,199.0,0.06
P005251,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,226.0,0.4
P005252,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,248.0,0.0
P005253,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,95.0,0.01
P005254,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,305.0,0.0
P005255,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,124.0,0.06
P005256,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,198.0,0.06
P005257,EGX,HFH,AA0661EGXTFB,BA2192TFBHFH,.,266.0,0.0
P005258,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,361.0,0.0
P005259,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,158.0,0.06
P005260,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,308.0,5.739913484418548
P005261,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,199.0,0.06
P005262,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,226.0,0.67
P005263,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,248.0,0.0
P005264,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,95.0,0.01
P005265,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,305.0,0.0
P005266,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,124.0,0.06
P005267,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,198.0,0.06
P005268,EGX,HFH,AA0661EGXTFB,BA2248TFBHFH,.,266.0,0.99
P005269,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,361.0,0.0
P005270,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,158.0,0.06
P005271,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,308.0,0.0
P005272,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,199.0,0.06
P005273,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,226.0,0.01
P005274,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,248.0,0.0
P005275,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,95.0,0.01
P005276,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,305.0,0.0
P005277,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,124.0,0.06
P005278,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,198.0,0.39
P005279,EGX,HFH,AA0661EGXTFB,BA2594TFBHFH,.,266.0,0.0
P005280,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,361.0,0.7000000000000001
P005281,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,158.0,0.0
P005282,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,308.0,0.0
P005283,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,199.0,0.0
P005284,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,226.0,0.0
P005285,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,248.0,0.0
P005286,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,95.0,0.0
P005287,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,305.0,0.0
P005288,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,124.0,23.16637791869669
P005289,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,198.0,0.0
P005290,EGX,HFH,AA0663EGXTFB,AA0698TFBHFH,.,266.0,1.29
P005291,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,361.0,0.0
P005292,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,158.0,17.580514898389286
P005293,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,308.0,0.0
P005294,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,199.0,0.0
P005295,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,226.0,1.08
P005296,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,248.0,0.0
P005297,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,95.0,0.0
P005298,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,305.0,0.0
P005299,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,124.0,23.45237335793252
P005300,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,198.0,0.0
P005301,EGX,HFH,AA0665EGXTFB,BA2234TFBHFH,.,266.0,0.0
P005302,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,407.0,0.0
P005303,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,156.0,3.45
P005304,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,282.0,0.0
P005305,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,191.0,19.67553699639224
P005306,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,227.0,0.0
P005307,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,362.0,0.0
P005308,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,66.0,8.13782311023686
P005309,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,445.0,0.0
P005310,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,135.0,22.812972950024594
P005311,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,197.0,0.0
P005312,EGX,QEY,AA0661EGXTFB,BA2057TFBQEY,.,169.0,0.66
P005313,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,407.0,0.0
P005314,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,156.0,17.71648849751471
P005315,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,282.0,0.0
P005316,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,191.0,19.80093764203243
P005317,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,227.0,0.0
P005318,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,362.0,0.0
P005319,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,66.0,0.0
P005320,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,445.0,0.0
P005321,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,135.0,22.812972950024594
P005322,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,197.0,0.0
P005323,EGX,QEY,AA0661EGXTFB,BA2573TFBQEY,.,169.0,0.0
P005324,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,407.0,0.0
P005325,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,156.0,0.0
P005326,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,282.0,0.0
P005327,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,191.0,19.48972826790268
P005328,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,227.0,0.0
P005329,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,362.0,0.0
P005330,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,66.0,0.0
P005331,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,445.0,0.0
P005332,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,135.0,0.0
P005333,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,197.0,11.474007285885016
P005334,EGX,QEY,AA0663EGXTFB,BA2175TFBQEY,.,169.0,0.0
P005335,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,407.0,0.0
P005336,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,156.0,18.57739807707436
P005337,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,282.0,0.0
P005338,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,191.0,19.49339493458433
P005339,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,227.0,0.0
P005340,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,362.0,0.49
P005341,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,66.0,0.55
P005342,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,445.0,0.0
P005343,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,135.0,0.0
P005344,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,197.0,0.0
P005345,EGX,QEY,AA0665EGXTFB,BA2039TFBQEY,.,169.0,0.0
P005346,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,407.0,0.0
P005347,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,156.0,0.0
P005348,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,282.0,0.0
P005349,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,191.0,0.0
P005350,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,227.0,0.72
P005351,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,362.0,0.0
P005352,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,66.0,0.0
P005353,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,445.0,0.0
P005354,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,135.0,0.0
P005355,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,197.0,0.0
P005356,EGX,QEY,AA0665EGXTFB,BA2051TFBQEY,.,169.0,0.0
P005357,EGX,TFB,AA0661EGXTFB,.,.,388.0,2.4
P005358,EGX,TFB,AA0661EGXTFB,.,.,142.0,60.60000000000001
P005359,EGX,TFB,AA0661EGXTFB,.,.,283.0,6.0136795290044525
P005360,EGX,TFB,AA0661EGXTFB,.,.,165.0,12.92
P005361,EGX,TFB,AA0661EGXTFB,.,.,215.0,20.620000000000005
P005362,EGX,TFB,AA0661EGXTFB,.,.,328.0,1.6700000000000002
P005363,EGX,TFB,AA0661EGXTFB,.,.,164.0,8.875577742540365
P005364,EGX,TFB,AA0661EGXTFB,.,.,406.0,0.51
P005365,EGX,TFB,AA0661EGXTFB,.,.,114.0,15.38
P005366,EGX,TFB,AA0661EGXTFB,.,.,192.0,8.14
P005367,EGX,TFB,AA0661EGXTFB,.,.,290.0,8.58
P005368,EGX,TFB,AA0663EGXTFB,.,.,388.0,2.19
P005369,EGX,TFB,AA0663EGXTFB,.,.,142.0,46.348055421107446
P005370,EGX,TFB,AA0663EGXTFB,.,.,283.0,5.846038812520327
P005371,EGX,TFB,AA0663EGXTFB,.,.,165.0,8.39
P005372,EGX,TFB,AA0663EGXTFB,.,.,215.0,8.23
P005373,EGX,TFB,AA0663EGXTFB,.,.,328.0,2.5899999999999994
P005374,EGX,TFB,AA0663EGXTFB,.,.,164.0,0.0
P005375,EGX,TFB,AA0663EGXTFB,.,.,406.0,0.0
P005376,EGX,TFB,AA0663EGXTFB,.,.,114.0,21.90000000000001
P005377,EGX,TFB,AA0663EGXTFB,.,.,192.0,3.78
P005378,EGX,TFB,AA0663EGXTFB,.,.,290.0,5.13
P005379,EGX,TFB,AA0665EGXTFB,.,.,388.0,5.470000000000001
P005380,EGX,TFB,AA0665EGXTFB,.,.,142.0,48.95
P005381,EGX,TFB,AA0665EGXTFB,.,.,283.0,3.05
P005382,EGX,TFB,AA0665EGXTFB,.,.,165.0,24.43317637633216
P005383,EGX,TFB,AA0665EGXTFB,.,.,215.0,12.769999999999998
P005384,EGX,TFB,AA0665EGXTFB,.,.,328.0,12.8
P005385,EGX,TFB,AA0665EGXTFB,.,.,164.0,10.322885126837017
P005386,EGX,TFB,AA0665EGXTFB,.,.,406.0,0.0
P005387,EGX,TFB,AA0665EGXTFB,.,.,114.0,2.29
P005388,EGX,TFB,AA0665EGXTFB,.,.,192.0,15.813054419986404
P005389,EGX,TFB,AA0665EGXTFB,.,.,290.0,2.83
P005390,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,489.0,0.0
P005391,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,251.0,0.09
P005392,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,396.0,0.0
P005393,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,255.0,0.09
P005394,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,336.0,0.0
P005395,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,448.0,0.0
P005396,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,276.0,0.0
P005397,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,511.0,0.0
P005398,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,223.0,0.1299999999999999
P005399,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,280.0,0.09
P005400,EGX,ZWS,AA0661EGXTFB,BA2242TFBZWS,.,533.0,0.33
P005401,EGX,ZWS,AA0663EGXTFB,BA2204TFBZWS,.,489.0,0.0
